"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1973/1974","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1708","","","","0"
"1974/1975","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1467","","","","0"
"1975/1976","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1083","","","","0"
"1976/1977","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","886","","","","0"
"1977/1978","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1111","","","","0"
"1978/1979","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1075","","","","0"
"1979/1980","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","690","","","","0"
"1980/1981","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","599","","","","0"
"1981/1982","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1053","","","","0"
"1982/1983","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1020","","","","0"
"1983/1984","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1017","","","","0"
"1984/1985","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","746","","","","0"
"1985/1986","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","864","","","","0"
"1986/1987","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1066","","","","0"
"1987/1988","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1167","","","","0"
"1988/1989","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1428","","","","0"
"1989/1990","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1437","","","","0"
"1990/1991","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1330","","","","0"
"1991/1992","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1650","","","","0"
"1992/1993","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1928","","","","0"
"1993/1994","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1513","","","","0"
"1994/1995","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1733","","","","0"
"1995/1996","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1255","","","","0"
"1996/1997","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1759","","","","0"
"1997/1998","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1675","","","","0"
"1998/1999","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1445","","","","0"
"1999/2000","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1020","","","","0"
"2000/2001","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1123","","","","0"
"2001/2002","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1132","","","","0"
"2002/2003","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1160","","","","0"
"2003/2004","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1194","","","","0"
"2004/2005","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1203","","","","0"
"2005/2006","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1737","","","","0"
"2006/2007","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1043","","","","0"
"2007/2008","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","937","","","","0"
"2008/2009","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","741","","","","0"
"2009/2010","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1039","","","","0"
"2010/2011","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","780","","","","0"
"2011/2012","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","495","","","","0"
"2012/2013","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","379","","","","0"
"2013/2014","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","586","","","","0"
"2014/2015","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1052","","","","0"
"2015/2016","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","896","","","","0"
"2016/2017","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1394","","","","0"
"2017/2018","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1337","","","","0"
"2018/2019","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","728","","","","0"
"2019/2020","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1042","","","","0"
"2020/2021","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1124","","","","0"
"2021/2022","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1957","","","","0"
"2022/2023","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1967","","","","0"
"2023/2024","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","2024","","","","0"
"1971/1972","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","82","","","","0"
"1972/1973","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","237","","","","0"
"1973/1974","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-77","","","","0"
"1974/1975","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","234","","","","0"
"1975/1976","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-108","","","","0"
"1976/1977","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-76","","","","0"
"1977/1978","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-106","","","","0"
"1978/1979","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","229","","","","0"
"1979/1980","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","439","","","","0"
"1980/1981","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","296","","","","0"
"1981/1982","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","642","","","","0"
"1982/1983","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","166","","","","0"
"1983/1984","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","362","","","","0"
"1984/1985","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-180","","","","0"
"1985/1986","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","7","","","","0"
"1986/1987","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","164","","","","0"
"1987/1988","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","216","","","","0"
"1988/1989","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","737","","","","0"
"1989/1990","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","192","","","","0"
"1990/1991","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","51","","","","0"
"1991/1992","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-609","","","","0"
"1992/1993","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-467","","","","0"
"1993/1994","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-394","","","","0"
"1994/1995","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-84","","","","0"
"1995/1996","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-209","","","","0"
"1996/1997","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-56","","","","0"
"1997/1998","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","171","","","","0"
"1998/1999","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","470","","","","0"
"1999/2000","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","236","","","","0"
"2000/2001","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","347","","","","0"
"2001/2002","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","655","","","","0"
"2002/2003","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","940","","","","0"
"2003/2004","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","697","","","","0"
"2004/2005","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","558","","","","0"
"2005/2006","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","897","","","","0"
"2006/2007","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","1059","","","","0"
"2007/2008","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","1201","","","","0"
"2008/2009","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","210","","","","0"
"2009/2010","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-190","","","","0"
"2010/2011","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-478","","","","0"
"2011/2012","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","533","","","","0"
"2012/2013","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","1764","","","","0"
"2013/2014","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","1043","","","","0"
"2014/2015","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","4378","","","","0"
"2015/2016","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","3380","","","","0"
"2016/2017","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","5002","","","","0"
"2017/2018","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","5455","","","","0"
"2018/2019","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","3031","","","","0"
"2019/2020","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-1310","","","","0"
"2020/2021","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","479","","","","0"
"2021/2022","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","4192","","","","0"
"2022/2023","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","25144","","","","0"
"2023/2024","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","20003","","","","0"
"1971/1972","Manitoba","2016A000246","Net interprovincial migration","Persons","249","units","0","v391140","8.5","-8880","","","","0"
