"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","British Columbia [59]","2021A000259","Youth violent crime severity index","Index","160","units","0","v53079736","36.9","40.44","","","","2"
"1998","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","143.74","","","","2"
"1999","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","123.60","","","","2"
"2000","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","124.40","","","","2"
"2001","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","129.76","","","","2"
"2002","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","117.90","","","","2"
"2003","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","113.53","","","","2"
"2004","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","99.74","","","","2"
"2005","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","86.50","","","","2"
"2006","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","84.06","","","","2"
"2007","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","82.56","","","","2"
"2008","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","74.55","","","","2"
"2009","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","76.60","","","","2"
"2010","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","71.30","","","","2"
"2011","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","61.24","","","","2"
"2012","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","58.95","","","","2"
"2013","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","48.83","","","","2"
"2014","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","40.05","","","","2"
"2015","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","37.75","","","","2"
"2016","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","34.83","","","","2"
"2017","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","34.03","","","","2"
"2018","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","30.35","","","","2"
"2019","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","30.24","","","","2"
"2020","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","21.28","","","","2"
"2021","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","19.40","","","","2"
"2022","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","21.50","","","","2"
"2023","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","23.86","","","","2"
"2024","British Columbia [59]","2021A000259","Youth non-violent crime severity index","Index","160","units","0","v53079726","36.11","21.82","","","","2"
"2006","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","142.05","","","","2"
"2007","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","129.30","","","","2"
"2008","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","125.98","","","","2"
"2009","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","121.80","","","","2"
"2010","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","112.45","","","","2"
"2011","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","98.34","","","","2"
"2012","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","104.61","","","","2"
"2013","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","87.63","","","","2"
"2014","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","88.60","","","","2"
"2015","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","98.60","","","","2"
"2016","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","98.47","","","","2"
"2017","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","95.05","","","","2"
"2018","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","100.37","","","","2"
"2019","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","120.17","","","","2"
"2020","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","114.14","","","","2"
"2021","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","121.25","","","","2"
"2022","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","126.16","","","","2"
"2023","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","119.30","","","","2"
"2024","Kelowna, British Columbia [59915]","2021A003559915","Crime severity index","Index","160","units","0","v52117776","48.1","108.82","","","","2"
"2006","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","100.94","","","","2"
"2007","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","98.54","","","","2"
"2008","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","109.67","","","","2"
"2009","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","104.51","","","","2"
"2010","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","95.88","","","","2"
"2011","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","86.57","","","","2"
"2012","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","85.65","","","","2"
"2013","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","63.27","","","","2"
"2014","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","59.30","","","","2"
"2015","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","72.12","","","","2"
"2016","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","63.29","","","","2"
"2017","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","59.41","","","","2"
"2018","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","49.55","","","","2"
"2019","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","82.48","","","","2"
"2020","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","95.76","","","","2"
"2021","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","104.48","","","","2"
"2022","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","105.90","","","","2"
"2023","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","107.90","","","","2"
"2024","Kelowna, British Columbia [59915]","2021A003559915","Violent crime severity index","Index","160","units","0","v52117778","48.3","105.79","","","","2"
"2006","Kelowna, British Columbia [59915]","2021A003559915","Non-violent crime severity index","Index","160","units","0","v52117780","48.5","157.86","","","","2"
"2007","Kelowna, British Columbia [59915]","2021A003559915","Non-violent crime severity index","Index","160","units","0","v52117780","48.5","141.13","","","","2"
"2008","Kelowna, British Columbia [59915]","2021A003559915","Non-violent crime severity index","Index","160","units","0","v52117780","48.5","132.25","","","","2"
"2009","Kelowna, British Columbia [59915]","2021A003559915","Non-violent crime severity index","Index","160","units","0","v52117780","48.5","128.45","","","","2"
"2010","Kelowna, British Columbia [59915]","2021A003559915","Non-violent crime severity index","Index","160","units","0","v52117780","48.5","118.82","","","","2"
