"REF_DATE","GEO","DGUID","Release","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10-05","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5455","","","","0"
"2019-10-12","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5320","","","","0"
"2019-10-19","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5641","","","","0"
"2019-10-26","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5535","","","","0"
"2019-11-02","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5525","","","","0"
"2019-11-09","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5613","","","","0"
"2019-11-16","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5660","","","","0"
"2019-11-23","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5597","","","","0"
"2019-11-30","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5662","","","","0"
"2019-12-07","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5739","","","","0"
"2019-12-14","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5717","","","","0"
"2019-12-21","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5650","","","","0"
"2019-12-28","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5905","","","","0"
"2020-01-04","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6211","","","","0"
"2020-01-11","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6204","","","","0"
"2020-01-18","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6125","","","","0"
"2020-01-25","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6153","","","","0"
"2020-02-01","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5837","","","","0"
"2020-02-08","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5896","","","","0"
"2020-02-15","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5727","","","","0"
"2020-02-22","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5671","","","","0"
"2020-02-29","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5767","","","","0"
"2020-03-07","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5764","","","","0"
"2020-03-14","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5671","","","","0"
"2020-03-21","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5871","","","","0"
"2020-03-28","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5932","","","","0"
"2020-04-04","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6296","","","","0"
"2020-04-11","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6587","","","","0"
"2020-04-18","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6617","","","","0"
"2020-04-25","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6936","","","","0"
"2020-05-02","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6897","","","","0"
"2020-05-09","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6435","","","","0"
"2020-05-16","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6117","","","","0"
"2020-05-23","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5923","","","","0"
"2020-05-30","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5883","","","","0"
"2020-06-06","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5545","","","","0"
"2020-06-13","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5195","","","","0"
"2020-06-20","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5295","","","","0"
"2020-06-27","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5287","","","","0"
"2020-07-04","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5150","","","","0"
"2020-07-11","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5391","","","","0"
"2020-07-18","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5272","","","","0"
"2020-07-25","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5276","","","","0"
"2020-08-01","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5222","","","","0"
"2020-08-08","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5233","","","","0"
"2020-08-15","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5412","","","","0"
"2020-08-22","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5412","","","","0"
"2020-08-29","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5243","","","","0"
"2020-09-05","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5438","","","","0"
"2020-09-12","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5316","","","","0"
"2020-09-19","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5456","","","","0"
"2020-09-26","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5728","","","","0"
"2020-10-03","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5690","","","","0"
"2020-10-10","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5766","","","","0"
"2020-10-17","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5720","","","","0"
"2020-10-24","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5733","","","","0"
"2020-10-31","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5892","","","","0"
"2020-11-07","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6245","","","","0"
"2020-11-14","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6126","","","","0"
"2020-11-21","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6125","","","","0"
"2020-11-28","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6283","","","","0"
"2020-12-05","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6478","","","","0"
"2020-12-12","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6546","","","","0"
"2020-12-19","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6423","","","","0"
"2020-12-26","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6630","","","","0"
"2021-01-02","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6754","","","","0"
"2021-01-09","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6803","","","","0"
"2021-01-16","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6775","","","","0"
"2021-01-23","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6758","","","","0"
"2021-01-30","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6672","","","","0"
"2021-02-06","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6487","","","","0"
"2021-02-13","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6112","","","","0"
"2021-02-20","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","6075","","","","0"
"2021-02-27","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5977","","","","0"
"2021-03-06","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5987","","","","0"
"2021-03-13","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5783","","","","0"
"2021-03-20","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5625","","","","0"
"2021-03-27","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5743","","","","0"
"2021-04-03","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5675","","","","0"
"2021-04-10","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5873","","","","0"
"2021-04-17","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5744","","","","0"
"2021-04-24","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5763","","","","0"
"2021-05-01","Canada, place of occurrence","2016A00000","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660933","1.36.1","5977","","","","0"
